"","date","affluent_natural_energy_southeast","effluent_flow","influent_flow","volume_used","poured_flow","turbine_flow","water_level","energy_generated","energy_stored","physical_energy_exchange","liquid_energy_exchange","affluent_natural_energy_tiete_basin","maximum_demand","energy_charge"
"644",2017-10-05,851,327,245.52,51.59,25,302,446.92,1.169256,34061.754,81.587988,-1.68336,16365,42891.6,874.143736
"645",2017-10-06,867,315,260.83,51.41,24,289,446.9,1.06312,33564.2835,73.849853,2.19816,16729,45247.58,923.642034
"646",2017-10-07,905,280,225.83,51.23,25,255,446.88,0.999632,33257.4735,71.453124,-0.66312,16842,41418.99,836.08895
"647",2017-10-08,858,157,238.25,51.5,14,143,446.91,0.552226,33173.466,48.164754,-3.0732,16957,38701.887,747.962065
"648",2017-10-09,816,280,334.28,51.68,25,255,446.93,0.993731,32670.1515,52.867831,11.73552,17024,45131.262,917.889406
"649",2017-10-10,786,269,269,51.68,11,258,446.93,0.992632,32234.043,26.011356,14.09736,17049,46992.92,959.249992
"650",2017-10-11,760,346,210.47,51.23,0,345,446.88,1.340771,31869.5235,-0.396103,9.3156,17009,47528.09,976.107008
"651",2017-10-12,733,103,211.33,51.59,17,85,446.92,0.348736,31672.2885,-1.632829,-2.6508,16768,41455.14,855.599479
"652",2017-10-13,709,328,219.67,51.23,25,301,446.88,1.21793,31309.9605,-16.435601,3.96048,16317,43647.6,919.95493
"653",2017-10-14,687,300,218.87,50.95,25,272,446.85,1.120693,30957.129,-0.905613,-1.72728,15823,41748.87,856.963847
"654",2017-10-15,645,132,213.13,51.23,25,106,446.88,0.43882226,30759.894,27.65438817,-2.02368,15272,37364.27,755.4153882
"655",2017-10-16,615,329,193.93,50.77,10,317,446.83,1.253364,30310.6365,-7.852132,-4.6536,14486,42600.25,886.055289
"656",2017-10-17,587,314,152.54,50.23,0,313,446.77,1.228882,29897.904,-32.026339,-5.16936,13833,44069.51,919.960859
"657",2017-10-18,564,308,147.24,49.69,0,307,446.71,1.216001,29491.746,-40.108717,-9.09792,13410,45247.9,942.86831
"658",2017-10-19,548,306,145.81,49.15,0,306,446.65,1.208179,29088.51,-63.899793,-4.05072,13149,46878.47,968.515922
"659",2017-10-20,527,300,140.63,48.61,0,300,446.59,1.216197,28648.749,-77.596094,-3.4836,12958,45846.37,963.243753
"660",2017-10-21,518,228,174.99,48.43,0,228,446.57,0.875875,28395.996,-19.977154,-8.4012,13095,41196.78,864.804112
"661",2017-10-22,531,93,119.5,48.52,0,93,446.58,0.370242,28277.655,-37.880668,-7.59504,12889,37720.27,775.164351
"662",2017-10-23,554,212,132.49,48.26,0,212,446.55,0.829857,27841.5465,-53.107652,4.8144,13307,41258.11,882.308506
"663",2017-10-24,591,90,143.01,48.43,0,90,446.57,0.362624,27506.9775,-72.339495,-7.22688,13869,41418.289,883.07563
"664",2017-10-25,634,60,139.51,48.7,0,59,446.6,0.239888,27175.3305,-78.747217,-9.76968,14200,44157.313,911.341439
"665",2017-10-26,857,89,195.25,49.06,0,89,446.64,0.360726,26912.3505,-68.586084,-2.51856,14689,44039.88,924.865505
"666",2017-10-27,753,133,212.98,49.33,0,132,446.67,0.534585,26577.051,-68.610602,3.1284,15414,44167.06,928.182862
"667",2017-10-28,866,132,588.02,50.86,0,131,446.84,0.52119,26370.3195,-70.620961,3.85152,17328,41956.32,853.165411
"668",2017-10-29,900,146,362.44,51.59,0,146,446.92,0.60121,26379.816,-30.241042,-1.95192,19560,38318.9,769.590974
"669",2017-10-30,956,226,416.39,52.23,0,226,446.99,0.886911,26213.262,-57.247461,7.49424,23791,42546.707,898.766883
"670",2017-10-31,1015,414,332.29,51.96,0,414,446.96,1.617832,26154.822,-51.663065,30.40944,28751,42695.54,914.417922
"671",2017-11-01,1043,421,258.15,51.41,0,421,446.9,1.608415,26141.673,-44.805806,6.80976,31824,40769.36,877.804056
"672",2017-11-02,1073,145,253.45,51.77,0,145,446.94,0.600615,26393.6955,17.464338,-1.53888,32049,38511.5,759.641835
"673",2017-11-03,1049,276,221.72,51.59,0,276,446.92,1.080408,26450.6745,-2.9034,-5.17728,31283,41100.84,845.165653
"674",2017-11-04,1082,329,247.75,51.32,0,329,446.89,1.289104,26427.2985,3.456235,-8.00592,31193,40645.95,826.869648
"675",2017-11-05,1156,130,319.93,51.96,0,129,446.96,0.53764,26610.654,14.728243,-1.86936,31466,37404.344,757.035176
"676",2017-11-06,1107,460,432.8,51.87,0,459,446.95,1.778396,26515.689,11.22106,8.26488,32460,41054.023,868.908173
"677",2017-11-07,1181,347,592.37,52.69,0,346,447.04,1.337269,26639.874,-15.344037,0.5424,32460,40823.605,874.484028
"678",2017-11-08,1194,398,370.69,52.6,0,398,447.03,1.544295,26694.6615,-15.498612,1.49232,31836,41154.344,874.521615
"679",2017-11-09,1200,437,273.34,52.05,0,437,446.97,1.698574,26642.796,-5.064736,-0.0168,31063,41791.902,885.191414
"680",2017-11-10,1166,433,188.79,51.23,0,433,446.88,1.665974,26607.732,-22.601117,-1.51848,30729,44105.75,915.837976
"681",2017-11-11,1200,414,225,50.59,0,414,446.81,1.594387,26754.5625,-33.949007,6.70464,30414,38482.227,822.884062
"682",2017-11-12,1063,206,340.95,51.05,0,206,446.86,0.820563,26913.8115,19.436266,3.2016,30045,37076.332,715.866255
"683",2017-11-13,1047,411,519.22,51.41,0,411,446.9,1.576664,26839.3005,-20.545021,9.89064,29968,41901.543,866.487643
"684",2017-11-14,1006,426,371.83,51.23,0,426,446.88,1.631015,26807.889,-20.941524,4.33392,29514,42885.102,889.625605
"685",2017-11-15,1000,236,290.17,51.41,0,235,446.9,0.961759,26894.088,21.602697,-0.94608,28883,41343.004,824.198555
"686",2017-11-16,1034,425,262.73,50.86,0,424,446.84,1.615924,26707.8105,-22.83838,8.02416,28052,46478.33,948.802429
"687",2017-11-17,1136,445,229.72,50.14,0,445,446.76,1.696184,26563.902,-47.938023,6.06216,27171,44546.223,941.589445
"688",2017-11-18,1186,273,246.15,50.05,0,272,446.75,1.07156,26656.6755,-33.5472,0.48504,26630,40720.012,849.885349
"689",2017-11-19,1329,250,411.23,50.59,0,250,446.81,0.993685,26675.6685,-0.398759,2.88336,26944,37981.559,766.405241
"690",2017-11-20,1280,304,520.09,51.32,0,303,446.89,1.186315,26645.718,-36.199701,2.36184,27748,39075.777,827.963202
"691",2017-11-21,1502,416,742.16,52.42,0,416,447.01,1.586861,26605.5405,-35.75396,1.80576,28881,42934.949,893.860266
"692",2017-11-22,2021,515,569.63,52.6,0,515,447.03,1.968988,26701.9665,-55.645026,11.28408,30456,42155.05,899.322969
"693",2017-11-23,1733,460,569.49,52.97,12,448,447.07,1.720006,26878.7475,-65.528925,15.22248,31895,41593.121,885.739093
"694",2017-11-24,1818,429,621.25,53.62,25,403,447.14,1.602931,27101.55,-33.925443,11.10624,33835,42399.477,888.369126
"695",2017-11-25,1762,434,406.45,53.52,25,406,447.13,1.567852,27207.4725,-11.153529,5.7732,34663,40963.227,846.08218
"696",2017-11-26,1653,204,397.06,54.17,25,177,447.2,0.724662,27414.9345,27.771703,-0.0924,35176,38331.164,768.025756
"697",2017-11-27,1698,285,368.1,54.45,25,260,447.23,1.025869,27425.892,-20.967285,9.39816,36057,44379,929.632423
"698",2017-11-28,1595,519,380.69,53.99,24,495,447.18,1.892854,27523.0485,-18.912416,11.1972,37503,44133.258,935.214587
"699",2017-11-29,1526,501,556.21,54.17,25,476,447.2,1.808158,27678.645,-19.810272,27.96072,38307,42919.09,907.4294
"700",2017-11-30,1439,478,367.58,53.8,23,455,447.16,1.718854,27830.589,-23.504685,28.53336,38901,41737.918,892.478296
"701",2017-12-01,1318,509,316.52,53.15,0,509,447.09,1.969562,27943.8165,-7.461303,16.9848,39780,40365.31,874.092185
"702",2017-12-02,1189,407,297.39,52.78,0,406,447.05,1.574248,28325.1375,-6.867448,17.86488,42241,39431.711,805.502219
"703",2017-12-03,1117,236,290.75,52.97,0,234,447.07,0.958215,28832.1045,25.572294,9.1908,44567,37250.441,736.236433
"704",2017-12-04,1033,524,250.85,52.05,0,524,446.97,1.974765,28892.736,16.268,12.88416,46065,43769.922,899.857283
"705",2017-12-05,944,494,222.7,51.14,0,493,446.87,1.887944,29049.7935,27.031332,22.89384,46658,44550.73,931.312156
"706",2017-12-06,866,508,184.85,50.05,0,508,446.75,1.948976,29238.993,54.620493,34.76352,47192,43806.719,917.687388
"707",2017-12-07,813,355,194.47,49.51,0,355,446.69,1.356159,29290.8585,48.621987,21.27696,47637,43891.36,927.330773
"708",2017-12-08,846,252,198.64,49.33,0,252,446.67,0.970006,29381.4405,48.07302,26.50536,47380,42680.27,919.934506
"709",2017-12-09,793,233,286.36,49.51,0,233,446.69,0.910696,29580.867,43.477984,10.20648,47171,40653.26,846.001347
"710",2017-12-10,830,120,414.91,50.5,0,120,446.8,0.487165,29926.3935,57.288671,15.65184,47220,37992.65,768.608274
"711",2017-12-11,857,264,290.85,50.59,0,264,446.81,1.066812,29868.684,57.55117,20.958,47611,45007.58,926.193581
"712",2017-12-12,850,283,202.33,50.32,0,283,446.78,1.104774,30022.089,75.489338,27.03288,47646,42473.45,913.926941
"713",2017-12-13,816,280,199.44,50.05,0,279,446.75,1.077423,30068.841,82.473499,25.22784,47094,43383.89,916.563967
"714",2017-12-14,773,254,173.68,49.78,0,254,446.72,0.998389,30022.089,86.161801,26.79888,45450,45079.98,940.170922
"715",2017-12-15,708,305,144.81,49.24,0,305,446.66,1.178542,29983.3725,102.271231,33.14736,44202,45267.383,954.904865
"716",2017-12-16,651,271,137.9,48.79,16,255,446.61,0.993687,30250.005,82.623919,35.02752,43676,41800.191,879.414399
"717",2017-12-17,606,139,139,48.79,11,128,446.61,0.489602,30606.489,93.522748,5.22768,43172,40508.227,814.015625
"718",2017-12-18,679,228,148.49,48.52,17,211,446.58,0.813965,30667.1205,85.967448,16.7532,42403,45671.36,955.965299
"719",2017-12-19,635,219,139.49,48.26,25,194,446.55,0.758699,30731.4045,62.791101,29.73264,41292,46501.223,970.097879
"720",2017-12-20,745,116,301.65,48.88,25,91,446.62,0.355942,30759.894,80.919742,34.45944,40143,45869.31,973.282577
"721",2017-12-21,887,158,264.48,49.24,25,133,446.66,0.515272,30768.66,93.219412,46.92552,39071,43522.89,947.2730334
"722",2017-12-22,852,260,339.98,49.51,25,235,446.69,0.895238,30908.916,77.387372,44.2104,38584,41688.78,909.225536
"723",2017-12-23,953,160,535.69,50.77,25,135,446.83,0.524731,31081.314,89.335063,23.16216,39160,40997.92,849.4997
"724",2017-12-24,992,202,418.32,51.5,25,177,446.91,0.692024,31366.9395,65.124525,10.67616,40278,40512.89,798.574144
"725",2017-12-25,1089,188,432.68,52.32,25,163,447,0.632193,31602.1605,59.689703,6.75576,41411,37352.52,747.625139
"726",2017-12-26,1176,274,410.69,52.78,25,249,447.05,0.955572,31778.9415,53.704171,38.72064,42793,41999.63,883.017979
"727",2017-12-27,1205,306,388.18,53.06,25,281,447.08,1.093468,32041.9215,60.221357,27.21384,45118,42975.2,922.801379
"728",2017-12-28,1270,187,462.12,53.99,25,162,447.18,0.661431,32334.852,62.548771,47.6592,47249,42459.92,924.872414
"729",2017-12-29,1337,315,425.53,54.36,24,291,447.22,1.203671,32685.492,56.744482,52.68696,48852,41104.24,900.138832
"730",2017-12-30,1497,207,484.78,55.29,27,180,447.32,0.741649,33069.0045,63.746593,42.90576,50078,39152.2,819.428682
"731",2017-12-31,1738,148,821.96,57.56,29,119,447.56,0.497926,33556.248,89.145758,27.36432,51736,40526.51,761.311863
"732",2018-01-01,1812.229004,189,870.94,59.29,30,158,447.74,0.635871,33894.92606,84.080541,40.31184,54571.42969,37877.02,726.442179
"733",2018-01-02,1968.237061,349,1158.03,62.01,32,317,448.02,1.321026,34441.82516,29.43598,65.09856,56816,42437.32,885.008165
"734",2018-01-03,2080.923096,540,803.08,62.9,32,508,448.11,2.130987,34889.15368,14.199605,73.6332,58734.79688,43047.004,925.264623
"735",2018-01-04,2099.666992,542,688.76,63.39,32,508,448.16,2.125715,35460.9069,37.586524,65.97,60853.48047,42399.859,910.526513
"736",2018-01-05,2092.477051,525,701.74,63.99,32,493,448.22,2.0555,36088.73741,57.374675,60.93864,62255.36328,42373.988,903.930712
"737",2018-01-06,2062.940918,374,581.06,64.68,32,340,448.29,1.41732,36825.01293,73.789154,56.82168,63204.83203,41004.566,848.03073
"738",2018-01-07,2048.594971,293,500.99,65.38,32,260,448.36,1.121606,37655.15484,109.44114,43.6272,65079.05859,37523.211,761.740737
"739",2018-01-08,1990.345947,537,477.51,65.18,32,505,448.34,2.098564,38511.20953,70.090694,38.95104,67176.29688,42452.566,879.824138
"740",2018-01-09,1977.597046,558,736.82,65.78,32,526,448.4,2.173965,39461.76694,69.82299,37.9956,69367.10156,42942.77,909.828502
"741",2018-01-10,2096.292969,546,725.4,66.39,32,514,448.46,2.156398,40390.93441,55.996022,55.96056,70647.75,45129.14,944.338144
"742",2018-01-11,1945.224976,480,569.93,66.69,32,448,448.49,1.877014,41126.03142,59.480765,53.82216,70348.46875,45789.72,960.967804
"743",2018-01-12,1871.305054,485,545.07,66.89,35,450,448.51,1.939322,41717.72215,57.504913,45.92688,69323.57031,44521.14,949.66326
"744",2018-01-13,1844.525024,477,717.97,67.7,35,442,448.59,1.904337,42239.32769,46.891111,31.72008,68445.21094,41904.01,877.945921
"745",2018-01-14,1838.115967,355,749.1,69.03,35,320,448.72,1.37283,42842.82912,58.292271,19.72152,68087.64844,39362.09,804.337997
"746",2018-01-15,1797.061035,509,630.87,69.44,35,474,448.76,1.954682,43208.79536,50.569606,28.52928,68283.23438,45910.06,955.521412
"747",2018-01-16,1739.962036,521,551.56,69.54,35,486,448.77,2.095431,43543.34153,31.921417,14.5764,68140.80469,47090.62,989.834347
"748",2018-01-17,1728.52002,540,570.56,69.65,35,505,448.78,2.165599,43833.43563,39.290842,13.67376,67807.1875,48407.76,1011.094766
"749",2018-01-18,1666.390991,504,504,69.65,35,469,448.78,2.006775,44046.45913,12.762041,30.42408,67336.32813,49335.11,1040.213806
"750",2018-01-19,1640.48999,548,486.89,69.44,35,513,448.76,2.202996,44157.16698,29.494995,63.13224,67218.63281,49911.15,1046.951798
"751",2018-01-20,1602.541016,504,473.56,69.34,35,469,448.75,2.006052,44444.20782,7.644006,60.6876,66089.34375,43930.31,946.869814
"752",2018-01-21,1585.67395,329,542.89,70.06,18,311,448.82,1.345098,44679.51728,33.962558,32.17008,64472.15234,42624.72,868.44706
"753",2018-01-22,1625.006958,476,721.49,70.88,0,476,448.9,2.03492,44628.41938,11.619961,32.59272,62911.57813,50063.89,1034.107676
"754",2018-01-23,1682.322998,499,714.86,71.61,0,499,448.97,2.152466,44692.34098,-2.46979,49.36392,60921.45703,50852.86,1061.994351
"755",2018-01-24,1716.578979,524,678.63,72.13,0,524,449.02,2.255974,44689.80421,3.34737,59.63112,58856.25391,50608.03,1063.90286
"756",2018-01-25,1751.957031,507,724.36,72.86,0,507,449.09,2.183402,44763.29936,1.396141,67.40304,56882.44141,48586.36,1042.701316
"757",2018-01-26,1787.692017,506,661.79,73.39,0,506,449.14,2.173956,44916.90981,7.917363,71.05488,55656.23828,47937.48,1024.618621
"758",2018-01-27,1768.769043,369,525.37,73.91,0,369,449.19,1.66916,45299.76029,20.015207,54.41136,54560.17188,42377.05,913.040601
"759",2018-01-28,1708.115967,247,497.93,74.76,0,247,449.27,1.119902,45578.96538,40.086803,52.78488,53619.80859,41284.3,834.758856
"760",2018-01-29,2137.844971,436,436,74.76,0,436,449.27,1.973116,45610.64797,20.133942,52.38456,52972.23438,47528.54,997.688993
"761",2018-01-30,1941.109985,489,489,74.76,0,489,449.27,2.213975,45811.58683,8.198785,55.46904,52304.28125,44535.15,972.991196
"762",2018-01-31,1725.255981,483,703.6,75.5,0,483,449.34,2.184795,46097.92,19.683229,60.28152,52593.85547,44409.73,939.051556
"763",2018-02-01,1698.004028,450,925.69,77.1,0,450,449.49,2.068515,46448.02069,18.878222,60.46728,53159.11719,44782.38,948.04651
"764",2018-02-02,1633.281982,453,676.38,77.85,0,453,449.56,2.071325,46798.55796,21.072154,61.80336,54191.95703,45208.39,954.978763
"765",2018-02-03,1543.03894,592,528.11,77.64,0,592,449.54,2.685766,47254.43562,34.510152,67.08192,56142.76953,41551.09,880.776785
"766",2018-02-04,1473.343994,280,439.84,78.18,0,280,449.59,1.303367,47816.48403,82.962862,57.97368,59339.21875,38880.33,785.042736
"767",2018-02-05,1389.116943,453,357.05,77.85,0,453,449.56,2.069196,48341.25411,39.943166,55.85064,62235.625,42734.88,912.33395
"768",2018-02-06,1259.968994,471,311.28,77.32,0,471,449.51,2.137881,48752.73107,29.73253,68.48136,64817.85156,43563.23,926.916053
"769",2018-02-07,1120.642944,380,316.34,77.1,0,380,449.49,1.731143,49103.93606,37.649812,60.1224,63981.96094,44646.45,946.221007
"770",2018-02-08,1015.674988,382,286.51,76.78,0,382,449.46,1.738087,49404.6852,21.534314,53.40576,62220.38672,46666.44,975.393583
"771",2018-02-09,960.5310059,389,293.63,76.46,0,389,449.43,1.777031,49589.0223,31.842027,65.63856,60717.57422,47890.43,999.320722
"772",2018-02-10,959.6550293,337,273.57,76.25,0,337,449.41,1.53677,49989.88989,42.544662,71.1768,59075.80078,42372.77,904.973631
"773",2018-02-11,971.8330078,215,278.43,76.46,0,214,449.43,0.983698,50352.08663,93.734969,48.60552,58478.32813,40319.39,822.225573
"774",2018-02-12,1006.463013,212,307.37,76.78,0,209,449.46,0.960798,50664.42674,46.201312,48.99888,58139.27734,42141.99,891.391023
"775",2018-02-13,1065.44104,210,305.49,77.1,0,209,449.49,0.960952,50984.20882,68.632074,54.77712,57075.58594,42035.21,879.631542
"776",2018-02-14,1111.996948,298,298,77.1,0,297,449.49,1.336908,51208.46091,39.107706,42.39672,56233.39453,43897.54,939.42843
"777",2018-02-15,1141.353027,281,281,77.1,0,281,449.49,1.284962,51462.61784,20.041761,58.8348,55330.67188,44535.23,944.85469
"778",2018-02-16,1160.249023,317,317,77.1,0,317,449.49,1.437726,51599.42679,16.060186,50.25048,54138.64453,45516.49,964.348037
"779",2018-02-17,1164.217041,302,302,77.1,0,302,449.49,1.425284,51812.31047,22.724441,47.66688,52999.78906,42961.53,900.549266
"780",2018-02-18,1143.384033,265,296.83,77.21,0,265,449.5,1.201849,51987.6533,67.890637,48.01872,52283.73047,40356.5,811.724428
"781",2018-02-19,1126.082031,321,289.17,77.1,0,312,449.49,1.422849,52009.51123,27.61579,65.53032,52476.89844,45808.89,956.410666
"782",2018-02-20,1139.651978,303,366.66,77.32,0,303,449.51,1.376426,52120.13632,23.309838,71.98464,53906.40625,46851.77,988.910881
"783",2018-02-21,1129.05603,371,371,77.32,0,370,449.51,1.690772,52287.85455,23.348943,70.18992,55503.48047,47366.92,1007.548409
"784",2018-02-22,1130.061035,358,358,77.32,0,357,449.51,1.630009,52534.82633,21.438683,75.8052,56442.24609,47002.27,1000.881971
"785",2018-02-23,1111.452026,307,338.94,77.42,0,307,449.52,1.377663,52796.06569,41.38779,81.0468,57027.46094,45545.59,974.705617
"786",2018-02-24,1092.448975,310,310,77.42,0,309,449.52,1.407105,53234.75377,59.487471,60.4788,57273.55859,43015.43,878.639594
"787",2018-02-25,1070.133057,108,299.78,78.07,0,106,449.58,0.481712,53693.36509,92.528607,51.91368,57544.91797,40333.61,802.618265
"788",2018-02-26,1152.037964,308,244,77.85,0,308,449.56,1.409764,53894.80617,44.414192,70.66368,58389.38281,45077.34,949.468568
"789",2018-02-27,1135.130005,220,284,78.07,0,220,449.58,1.015043,54224.09617,59.420544,65.56032,59220.71875,45544.87,962.905564
"790",2018-02-28,1101.864014,241,594.24,79.26,0,240,449.69,1.102778,54544.99112,52.247382,64.84512,59873.97266,47477.1,987.89908
"791",2018-03-01,1165.890991,344,569.93,80.02,0,343,449.76,1.572992,54813.25583,64.086729,66.67272,60354.1875,47781.63,1001.687525
"792",2018-03-02,1200.267944,294,326.41,80.13,0,294,449.77,1.35393,55051.15914,54.765752,62.35008,60549.05078,48466.31,1009.702184
"793",2018-03-03,1232.595947,139,333.56,80.78,0,138,449.83,0.653779,55488.63162,58.929571,44.5992,60359.66016,44186.21,922.770539
"794",2018-03-04,1288.03894,281,443.62,81.33,0,278,449.88,1.280186,55942.29495,87.393192,27.54456,60129.95313,41655.52,849.787857
"795",2018-03-05,1370.786987,371,501.32,81.77,0,371,449.92,1.704513,55998.61764,55.618345,48.6996,60370.78516,48869.05,1005.046714
"796",2018-03-06,1371.920044,286,416.79,82.21,0,286,449.96,1.322366,56125.78171,62.061132,73.82832,60425.01563,49240.082,1031.621642
"797",2018-03-07,1391.151001,311,507.53,82.87,0,309,450.02,1.429746,56341.00527,62.682072,72.07872,60280.53906,48402.11,1025.402875
"798",2018-03-08,1351.730957,276,506.32,83.65,0,276,450.09,1.276935,56633.58193,58.365833,78.31128,60787.76172,45924.273,991.125807
"799",2018-03-09,1364.699951,263,560.69,84.65,0,262,450.18,1.245185,56928.20171,74.830798,83.27088,61186.38281,45852.273,972.579873
"800",2018-03-10,1326.17395,126,425.31,85.66,0,126,450.27,0.603278,57437.4287,92.265347,75.77856,61870.55859,43223.813,892.885309
"801",2018-03-11,1286.738037,105,339.03,86.44,0,103,450.34,0.480447,57912.76163,117.609753,64.0176,63493.87109,41022.66,817.217167
"802",2018-03-12,1253.487061,287,287,86.44,0,287,450.34,1.361847,58158.06695,71.085299,80.6952,63770.80859,48377.875,996.913947
"803",2018-03-13,1277.891968,297,297,86.44,0,297,450.34,1.38764,58362.45286,78.133544,75.708,63493.4375,48552.492,1021.982467
"804",2018-03-14,1216.447998,267,334.01,86.67,0,266,450.36,1.269142,58512.70758,75.000451,64.7676,62730.69531,50026.875,1042.126101
"805",2018-03-15,1300.666992,327,394.13,86.89,0,326,450.38,1.555687,58694.41375,59.303093,71.7768,61869.69922,49743.2,1039.72346
"806",2018-03-16,1187.036011,325,425.81,87.23,0,323,450.41,1.542304,58813.54232,80.773094,69.3024,60463.15234,49537.727,1038.848123
"807",2018-03-17,1236.02002,183,554.41,88.48,0,182,450.52,0.857117,59259.15873,45.612906,64.7916,59313.13281,43248.543,921.174892
"808",2018-03-18,1227.027954,116,353.73,89.28,0,112,450.59,0.525908,59629.75622,80.241503,46.65912,58680.37891,41386.918,836.182507
