Month,Reservoir,Water_Level
Aug-07,CANOAS II,366.04
Sep-07,CANOAS II,365.93
Oct-07,CANOAS II,366.03
Nov-07,CANOAS II,366.01
Dec-07,CANOAS II,365.98
Jan-08,CANOAS II,366
Feb-08,CANOAS II,366.01
Mar-08,CANOAS II,365.84
Apr-08,CANOAS II,365.85
May-08,CANOAS II,366
Jun-08,CANOAS II,365.99
Jul-08,CANOAS II,365.91
Aug-08,CANOAS II,365.87
Sep-08,CANOAS II,365.9
Oct-08,CANOAS II,365.88
Nov-08,CANOAS II,365.86
Dec-08,CANOAS II,365.86
Jan-09,CANOAS II,366.01
Feb-09,CANOAS II,365.88
Mar-09,CANOAS II,366.01
Apr-09,CANOAS II,366.05
May-09,CANOAS II,365.9
Jun-09,CANOAS II,365.93
Jul-09,CANOAS II,365.99
Aug-09,CANOAS II,366.03
Sep-09,CANOAS II,365.86
Oct-09,CANOAS II,365.91
Nov-09,CANOAS II,365.97
Dec-09,CANOAS II,366.03
Jan-10,CANOAS II,365.82
Feb-10,CANOAS II,366.06
Mar-10,CANOAS II,365.91
Apr-10,CANOAS II,365.88
May-10,CANOAS II,365.89
Jun-10,CANOAS II,365.92
Jul-10,CANOAS II,365.91
Aug-10,CANOAS II,366.03
Sep-10,CANOAS II,366.08
Oct-10,CANOAS II,365.89
Nov-10,CANOAS II,365.87
Dec-10,CANOAS II,365.93
Jan-11,CANOAS II,365.92
Feb-11,CANOAS II,365.89
Mar-11,CANOAS II,366.1
Apr-11,CANOAS II,365.96
May-11,CANOAS II,365.84
Jun-11,CANOAS II,365.91
Jul-11,CANOAS II,365.82
Aug-11,CANOAS II,365.97
Sep-11,CANOAS II,365.84
Oct-11,CANOAS II,365.83
Nov-11,CANOAS II,365.94
Dec-11,CANOAS II,365.93
Jan-12,CANOAS II,365.98
Feb-12,CANOAS II,365.95
Mar-12,CANOAS II,365.88
Apr-12,CANOAS II,365.98
May-12,CANOAS II,365.88
Jun-12,CANOAS II,365.93
Jul-12,CANOAS II,365.94
Aug-12,CANOAS II,366.05
Sep-12,CANOAS II,365.89
Oct-12,CANOAS II,365.99
Nov-12,CANOAS II,365.89
Dec-12,CANOAS II,365.87
Jan-13,CANOAS II,366.01
Feb-13,CANOAS II,366
Mar-13,CANOAS II,366.03
Apr-13,CANOAS II,365.94
May-13,CANOAS II,365.87
Jun-13,CANOAS II,365.9
Jul-13,CANOAS II,365.94
Aug-13,CANOAS II,365.85
Sep-13,CANOAS II,365.9
Oct-13,CANOAS II,365.86
Nov-13,CANOAS II,366.04
Dec-13,CANOAS II,365.97
Jan-14,CANOAS II,365.99
Feb-14,CANOAS II,365.93
Mar-14,CANOAS II,365.97
Apr-14,CANOAS II,365.89
May-14,CANOAS II,365.92
Jun-14,CANOAS II,365.95
Jul-14,CANOAS II,365.95
Aug-14,CANOAS II,365.85
Sep-14,CANOAS II,366.04
Oct-14,CANOAS II,365.81
Nov-14,CANOAS II,366.07
Dec-14,CANOAS II,365.83
Jan-15,CANOAS II,365.93
Feb-15,CANOAS II,366.03
Mar-15,CANOAS II,365.97
Apr-15,CANOAS II,365.94
May-15,CANOAS II,366.03
Jun-15,CANOAS II,366.01
Jul-15,CANOAS II,365.91
Aug-15,CANOAS II,365.91
Sep-15,CANOAS II,365.92
Oct-15,CANOAS II,365.82
Nov-15,CANOAS II,365.93
Dec-15,CANOAS II,365.97
Jan-16,CANOAS II,365.88
Feb-16,CANOAS II,366.06
Mar-16,CANOAS II,365.99
Apr-16,CANOAS II,366
May-16,CANOAS II,365.99
Jun-16,CANOAS II,365.95
Jul-16,CANOAS II,365.87
Aug-16,CANOAS II,366.08
Sep-16,CANOAS II,365.93
Oct-16,CANOAS II,365.89
Nov-16,CANOAS II,365.92
Dec-16,CANOAS II,366.02
Jan-17,CANOAS II,365.89
Feb-17,CANOAS II,365.88
Mar-17,CANOAS II,365.93
Apr-17,CANOAS II,365.82
May-17,CANOAS II,366.01
Jun-17,CANOAS II,365.86
Jul-17,CANOAS II,365.99
Aug-17,CANOAS II,365.96
Sep-17,CANOAS II,365.89
Oct-17,CANOAS II,365.98
Nov-17,CANOAS II,366
Dec-17,CANOAS II,365.96
Jan-18,CANOAS II,365.93
Feb-18,CANOAS II,365.94
Mar-18,CANOAS II,365.98
Apr-18,CANOAS II,365.95
May-18,CANOAS II,365.98
Jun-18,CANOAS II,365.92
Jul-18,CANOAS II,366.01
Aug-18,CANOAS II,365.88
Sep-18,CANOAS II,365.92
Oct-18,CANOAS II,365.93
Nov-18,CANOAS II,365.88
Dec-18,CANOAS II,365.86
Jan-19,CANOAS II,365.81
Feb-19,CANOAS II,365.76
Mar-19,CANOAS II,365.84
Apr-19,CANOAS II,365.82
May-19,CANOAS II,365.84
Jun-19,CANOAS II,365.75
Jul-19,CANOAS II,365.84
Aug-19,CANOAS II,365.8
Sep-19,CANOAS II,365.76
Oct-19,CANOAS II,365.95
Nov-19,CANOAS II,365.89
Dec-19,CANOAS II,366.04
Jan-20,CANOAS II,365.91
Feb-20,CANOAS II,365.93
Mar-20,CANOAS II,365.89
Apr-20,CANOAS II,365.99
May-20,CANOAS II,365.94
Jun-20,CANOAS II,365.91
Jul-20,CANOAS II,366.0100098
Aug-20,CANOAS II,365.9599915
Sep-20,CANOAS II,365.9700012
Oct-20,CANOAS II,365.8599854
Nov-20,CANOAS II,365.8800049
Dec-20,CANOAS II,365.9700012
Jan-21,CANOAS II,365.9899902
Feb-21,CANOAS II,366.0400085
Mar-21,CANOAS II,366.0499878
Apr-21,CANOAS II,366.0499878
May-21,CANOAS II,365.9599915
Jun-21,CANOAS II,365.980011
Jul-21,CANOAS II,365.9700012
Jan-99,CANOAS I,340
Feb-99,CANOAS I,340
Mar-99,CANOAS I,344.1
Apr-99,CANOAS I,348.08
May-99,CANOAS I,351.09
Jun-99,CANOAS I,351.09
Jul-99,CANOAS I,351.04
Aug-99,CANOAS I,351.06
Sep-99,CANOAS I,351.08
Oct-99,CANOAS I,351.04
Nov-99,CANOAS I,351.08
Dec-99,CANOAS I,351.08
Jan-00,CANOAS I,351.09
Feb-00,CANOAS I,351.05
Mar-00,CANOAS I,351
Apr-00,CANOAS I,351.02
May-00,CANOAS I,351.06
Jun-00,CANOAS I,350.98
Jul-00,CANOAS I,351
Aug-00,CANOAS I,350.99
Sep-00,CANOAS I,351.06
Oct-00,CANOAS I,351.07
Nov-00,CANOAS I,351
Dec-00,CANOAS I,351.01
Jan-01,CANOAS I,350.93
Feb-01,CANOAS I,350.93
Mar-01,CANOAS I,350.97
Apr-01,CANOAS I,351.02
May-01,CANOAS I,350.97
Jun-01,CANOAS I,350.87
Jul-01,CANOAS I,350.87
Aug-01,CANOAS I,350.91
Sep-01,CANOAS I,350.86
Oct-01,CANOAS I,351.04
Nov-01,CANOAS I,350.85
Dec-01,CANOAS I,350.92
Jan-02,CANOAS I,350.98
Feb-02,CANOAS I,351.05
Mar-02,CANOAS I,351.01
Apr-02,CANOAS I,350.9
May-02,CANOAS I,350.85
Jun-02,CANOAS I,351.02
Jul-02,CANOAS I,350.84
Aug-02,CANOAS I,350.84
Sep-02,CANOAS I,350.84
Oct-02,CANOAS I,350.91
Nov-02,CANOAS I,350.92
Dec-02,CANOAS I,350.89
Jan-03,CANOAS I,351.03
Feb-03,CANOAS I,351.06
Mar-03,CANOAS I,350.96
Apr-03,CANOAS I,350.98
May-03,CANOAS I,350.95
Jun-03,CANOAS I,350.98
Jul-03,CANOAS I,350.89
Aug-03,CANOAS I,350.93
Sep-03,CANOAS I,350.93
Oct-03,CANOAS I,351.04
Nov-03,CANOAS I,351
Dec-03,CANOAS I,351.05
Jan-04,CANOAS I,350.99
Feb-04,CANOAS I,350.97
Mar-04,CANOAS I,350.98
Apr-04,CANOAS I,351
May-04,CANOAS I,351
Jun-04,CANOAS I,351.04
Jul-04,CANOAS I,350.96
Aug-04,CANOAS I,350.87
Sep-04,CANOAS I,350.89
Oct-04,CANOAS I,350.88
Nov-04,CANOAS I,351.03
Dec-04,CANOAS I,351
Jan-05,CANOAS I,351.01
Feb-05,CANOAS I,350.95
Mar-05,CANOAS I,351.02
Apr-05,CANOAS I,351.05
May-05,CANOAS I,350.86
Jun-05,CANOAS I,351.04
Jul-05,CANOAS I,350.94
Aug-05,CANOAS I,350.94
Sep-05,CANOAS I,350.88
Oct-05,CANOAS I,351.01
Nov-05,CANOAS I,350.97
Dec-05,CANOAS I,350.95
Jan-06,CANOAS I,350.96
Feb-06,CANOAS I,351.08
Mar-06,CANOAS I,350.99
Apr-06,CANOAS I,350.95
May-06,CANOAS I,350.94
Jun-06,CANOAS I,351.06
Jul-06,CANOAS I,351.04
Aug-06,CANOAS I,350.96
Sep-06,CANOAS I,350.94
Oct-06,CANOAS I,350.96
Nov-06,CANOAS I,351.07
Dec-06,CANOAS I,350.99
Jan-07,CANOAS I,350.97
Feb-07,CANOAS I,350.99
Mar-07,CANOAS I,350.95
Apr-07,CANOAS I,351.02
May-07,CANOAS I,350.93
Jun-07,CANOAS I,350.98
Jul-07,CANOAS I,350.93
Aug-07,CANOAS I,351.07
Sep-07,CANOAS I,350.93
Oct-07,CANOAS I,351.06
Nov-07,CANOAS I,351.04
Dec-07,CANOAS I,350.96
Jan-08,CANOAS I,350.99
Feb-08,CANOAS I,350.99
Mar-08,CANOAS I,350.84
Apr-08,CANOAS I,350.97
May-08,CANOAS I,350.93
Jun-08,CANOAS I,350.9
Jul-08,CANOAS I,350.9
Aug-08,CANOAS I,350.83
Sep-08,CANOAS I,350.87
Oct-08,CANOAS I,350.91
Nov-08,CANOAS I,350.88
Dec-08,CANOAS I,350.84
Jan-09,CANOAS I,350.95
Feb-09,CANOAS I,350.92
Mar-09,CANOAS I,350.98
Apr-09,CANOAS I,350.98
May-09,CANOAS I,350.97
Jun-09,CANOAS I,350.97
Jul-09,CANOAS I,350.94
Aug-09,CANOAS I,350.98
Sep-09,CANOAS I,350.9
Oct-09,CANOAS I,350.9
Nov-09,CANOAS I,350.83
Dec-09,CANOAS I,350.99
Jan-10,CANOAS I,350.99
Feb-10,CANOAS I,350.94
Mar-10,CANOAS I,351.04
Apr-10,CANOAS I,351.04
May-10,CANOAS I,350.97
Jun-10,CANOAS I,350.89
Jul-10,CANOAS I,350.84
Aug-10,CANOAS I,350.86
Sep-10,CANOAS I,351
Oct-10,CANOAS I,350.96
Nov-10,CANOAS I,351.02
Dec-10,CANOAS I,350.92
Jan-11,CANOAS I,351
Feb-11,CANOAS I,350.93
Mar-11,CANOAS I,350.78
Apr-11,CANOAS I,351.02
May-11,CANOAS I,350.94
Jun-11,CANOAS I,351.1
Jul-11,CANOAS I,350.92
Aug-11,CANOAS I,350.99
Sep-11,CANOAS I,350.84
Oct-11,CANOAS I,350.83
Nov-11,CANOAS I,350.94
Dec-11,CANOAS I,350.97
Jan-12,CANOAS I,350.85
Feb-12,CANOAS I,350.83
Mar-12,CANOAS I,351.05
Apr-12,CANOAS I,351.06
May-12,CANOAS I,350.89
Jun-12,CANOAS I,350.95
Jul-12,CANOAS I,350.97
Aug-12,CANOAS I,351.17
Sep-12,CANOAS I,351.04
Oct-12,CANOAS I,350.97
Nov-12,CANOAS I,350.92
Dec-12,CANOAS I,350.9
Jan-13,CANOAS I,350.9
Feb-13,CANOAS I,350.98
Mar-13,CANOAS I,350.88
Apr-13,CANOAS I,350.97
May-13,CANOAS I,350.96
Jun-13,CANOAS I,351
Jul-13,CANOAS I,351
Aug-13,CANOAS I,350.96
Sep-13,CANOAS I,351.08
Oct-13,CANOAS I,350.94
Nov-13,CANOAS I,350.8
Dec-13,CANOAS I,351.02
Jan-14,CANOAS I,350.93
Feb-14,CANOAS I,351.1
Mar-14,CANOAS I,350.97
Apr-14,CANOAS I,350.93
May-14,CANOAS I,350.93
Jun-14,CANOAS I,350.98
Jul-14,CANOAS I,350.93
Aug-14,CANOAS I,350.9
Sep-14,CANOAS I,350.77
Oct-14,CANOAS I,351.04
Nov-14,CANOAS I,350.86
Dec-14,CANOAS I,350.89
Jan-15,CANOAS I,350.91
Feb-15,CANOAS I,350.9
Mar-15,CANOAS I,350.95
Apr-15,CANOAS I,351.04
May-15,CANOAS I,350.8
Jun-15,CANOAS I,351.04
Jul-15,CANOAS I,350.87
Aug-15,CANOAS I,350.68
Sep-15,CANOAS I,351.11
Oct-15,CANOAS I,350.99
Nov-15,CANOAS I,350.6
Dec-15,CANOAS I,350.56
Jan-16,CANOAS I,350
Feb-16,CANOAS I,350
Mar-16,CANOAS I,350.8
Apr-16,CANOAS I,351.08
May-16,CANOAS I,350.4
Jun-16,CANOAS I,351.05
Jul-16,CANOAS I,350.74
Aug-16,CANOAS I,350.98
Sep-16,CANOAS I,351
Oct-16,CANOAS I,351.11
Nov-16,CANOAS I,350.97
Dec-16,CANOAS I,350.89
Jan-17,CANOAS I,351.2
Feb-17,CANOAS I,350.7
Mar-17,CANOAS I,350.95
Apr-17,CANOAS I,351.2
May-17,CANOAS I,351.3
Jun-17,CANOAS I,351.25
Jul-17,CANOAS I,350.96
Aug-17,CANOAS I,350.97
Sep-17,CANOAS I,351
Oct-17,CANOAS I,350.1
Nov-17,CANOAS I,350.96
Dec-17,CANOAS I,350.85
Jan-18,CANOAS I,350.7
Feb-18,CANOAS I,351.1
Mar-18,CANOAS I,350.8
Apr-18,CANOAS I,351
May-18,CANOAS I,350.99
Jun-18,CANOAS I,350.86
Jul-18,CANOAS I,350.94
Aug-18,CANOAS I,350.9
Sep-18,CANOAS I,350.73
Oct-18,CANOAS I,350.77
Nov-18,CANOAS I,350.88
Dec-18,CANOAS I,351.02
Jan-19,CANOAS I,350.9
Feb-19,CANOAS I,350.19
Mar-19,CANOAS I,351.21
Apr-19,CANOAS I,350.8
May-19,CANOAS I,350.81
Jun-19,CANOAS I,350.7
Jul-19,CANOAS I,350.79
Aug-19,CANOAS I,350.66
Sep-19,CANOAS I,350.67
Oct-19,CANOAS I,351.15
Nov-19,CANOAS I,350.84
Dec-19,CANOAS I,351.08
Jan-20,CANOAS I,350.73
Feb-20,CANOAS I,350.83
Mar-20,CANOAS I,351.13
Apr-20,CANOAS I,351
May-20,CANOAS I,350.77
Jun-20,CANOAS I,350.9
Jul-20,CANOAS I,350.9299927
Aug-20,CANOAS I,350.9599915
Sep-20,CANOAS I,350.9299927
Oct-20,CANOAS I,350.980011
Nov-20,CANOAS I,351.0599976
Dec-20,CANOAS I,350.8500061
Jan-21,CANOAS I,351.0799866
Feb-21,CANOAS I,351.0100098
Mar-21,CANOAS I,350.9200134
Apr-21,CANOAS I,351
May-21,CANOAS I,350.6799927
Jun-21,CANOAS I,350.9299927
Jul-21,CANOAS I,350.9299927
Jun-04,CANDONGA,313
Jul-04,CANDONGA,326.52
Aug-04,CANDONGA,326.9
Sep-04,CANDONGA,327.2
Oct-04,CANDONGA,327.01
Nov-04,CANDONGA,326.74
Dec-04,CANDONGA,0
Jan-05,CANDONGA,326.76
Feb-05,CANDONGA,327.32
Mar-05,CANDONGA,327.04
Apr-05,CANDONGA,327.44
May-05,CANDONGA,327.32
Jun-05,CANDONGA,326.88
Jul-05,CANDONGA,327.19
Aug-05,CANDONGA,327.11
Sep-05,CANDONGA,326.86
Oct-05,CANDONGA,327.33
Nov-05,CANDONGA,326.94
Dec-05,CANDONGA,326.77
Jan-06,CANDONGA,326.78
Feb-06,CANDONGA,327.01
Mar-06,CANDONGA,326.94
Apr-06,CANDONGA,327.06
May-06,CANDONGA,326.77
Jun-06,CANDONGA,327.29
Jul-06,CANDONGA,327.15
Aug-06,CANDONGA,327.26
Sep-06,CANDONGA,327.3
Oct-06,CANDONGA,326.82
Nov-06,CANDONGA,326.9
Dec-06,CANDONGA,326.78
Jan-07,CANDONGA,327.17
Feb-07,CANDONGA,326.9
Mar-07,CANDONGA,326.96
Apr-07,CANDONGA,327.35
May-07,CANDONGA,327.05
Jun-07,CANDONGA,327.15
Jul-07,CANDONGA,327.46
Aug-07,CANDONGA,327.47
Sep-07,CANDONGA,327.48
Oct-07,CANDONGA,327.17
Nov-07,CANDONGA,326.98
Dec-07,CANDONGA,326.95
Jan-08,CANDONGA,327.08
Feb-08,CANDONGA,326.76
Mar-08,CANDONGA,327.05
Apr-08,CANDONGA,327.06
May-08,CANDONGA,327.16
Jun-08,CANDONGA,327.18
Jul-08,CANDONGA,327.07
Aug-08,CANDONGA,327.13
Sep-08,CANDONGA,327.36
Oct-08,CANDONGA,327.19
Nov-08,CANDONGA,326.72
Dec-08,CANDONGA,326.83
Jan-09,CANDONGA,327.07
Feb-09,CANDONGA,326.87
Mar-09,CANDONGA,327.42
Apr-09,CANDONGA,327.05
May-09,CANDONGA,327.29
Jun-09,CANDONGA,327.34
Jul-09,CANDONGA,327.17
Aug-09,CANDONGA,327.38
Sep-09,CANDONGA,327.13
Oct-09,CANDONGA,326.83
Nov-09,CANDONGA,327
Dec-09,CANDONGA,326.92
Jan-10,CANDONGA,327
Feb-10,CANDONGA,326.96
Mar-10,CANDONGA,326.9
Apr-10,CANDONGA,326.67
May-10,CANDONGA,326.9
Jun-10,CANDONGA,327.14
Jul-10,CANDONGA,327.38
Aug-10,CANDONGA,327.19
Sep-10,CANDONGA,327.38
Oct-10,CANDONGA,327.21
Nov-10,CANDONGA,326.52
Dec-10,CANDONGA,326.9
Jan-11,CANDONGA,326.83
Feb-11,CANDONGA,326.67
Mar-11,CANDONGA,326.91
Apr-11,CANDONGA,327
May-11,CANDONGA,326.96
Jun-11,CANDONGA,326.84
Jul-11,CANDONGA,327.12
Aug-11,CANDONGA,327.25
Sep-11,CANDONGA,327.33
Oct-11,CANDONGA,326.72
Nov-11,CANDONGA,326.84
Dec-11,CANDONGA,326.88
Jan-12,CANDONGA,327.18
Feb-12,CANDONGA,326.83
Mar-12,CANDONGA,327
Apr-12,CANDONGA,326.99
May-12,CANDONGA,326.98
Jun-12,CANDONGA,326.98
Jul-12,CANDONGA,327.21
Aug-12,CANDONGA,327.09
Sep-12,CANDONGA,327.02
Oct-12,CANDONGA,326.77
Nov-12,CANDONGA,326.88
Dec-12,CANDONGA,326.66
Jan-13,CANDONGA,327.32
Feb-13,CANDONGA,326.91
Mar-13,CANDONGA,326.69
Apr-13,CANDONGA,327.04
May-13,CANDONGA,326.78
Jun-13,CANDONGA,326.93
Jul-13,CANDONGA,327.34
Aug-13,CANDONGA,327.01
Sep-13,CANDONGA,327.17
Oct-13,CANDONGA,326.93
Nov-13,CANDONGA,326.67
Dec-13,CANDONGA,326.6
Jan-14,CANDONGA,326.7
Feb-14,CANDONGA,326.56
Mar-14,CANDONGA,327.12
Apr-14,CANDONGA,326.93
May-14,CANDONGA,327.41
Jun-14,CANDONGA,327.26
Jul-14,CANDONGA,327.32
Aug-14,CANDONGA,327.41
Sep-14,CANDONGA,327.03
Oct-14,CANDONGA,327.41
Nov-14,CANDONGA,327.29
Dec-14,CANDONGA,326.72
Jan-15,CANDONGA,326.88
Feb-15,CANDONGA,326.87
Mar-15,CANDONGA,327.07
Apr-15,CANDONGA,327.29
May-15,CANDONGA,327.28
Jun-15,CANDONGA,327.37
Jul-15,CANDONGA,326.93
Aug-15,CANDONGA,327.17
Sep-15,CANDONGA,326.97
Oct-15,CANDONGA,327.09
Nov-15,CANDONGA,312.25
Dec-15,CANDONGA,312.07
Jan-16,CANDONGA,313.21
Feb-16,CANDONGA,312.49
Mar-16,CANDONGA,312.22
Apr-16,CANDONGA,312.1
May-16,CANDONGA,311.93
Jun-16,CANDONGA,313.39
Jul-16,CANDONGA,311.83
Aug-16,CANDONGA,312.28
Sep-16,CANDONGA,312.4
Oct-16,CANDONGA,312.46
Nov-16,CANDONGA,312.84
Dec-16,CANDONGA,312.8
Jan-17,CANDONGA,312.76
Feb-17,CANDONGA,312.8
Mar-17,CANDONGA,312.68
Apr-17,CANDONGA,312.6
May-17,CANDONGA,313.1
Jun-17,CANDONGA,312.3
